generic_name,generic_name_lower,source_ingredient,ingredient_id,is_combination,nafdac_url
Talazoparib,talazoparib,Talazoparib (Talazoparib Tosylate),1610,False,https://greenbook.nafdac.gov.ng/ingredient/products/1610
Tamoxifen,tamoxifen,Tamoxifen (Tamoxifen Citrate),745,False,https://greenbook.nafdac.gov.ng/ingredient/products/745
Tamsulosin,tamsulosin,Dutasteride; Tamsulosin Hydrochloride,697,True,https://greenbook.nafdac.gov.ng/ingredient/products/697
Tazarotene,tazarotene,Tazarotene,1304,False,https://greenbook.nafdac.gov.ng/ingredient/products/1304
Tazobactam,tazobactam,Ceftriaxone (Ceftriaxone Sodium); Tazobactam,455,True,https://greenbook.nafdac.gov.ng/ingredient/products/455
Telbivudine,telbivudine,Telbivudine,589,False,https://greenbook.nafdac.gov.ng/ingredient/products/589
Telmisartan,telmisartan,Amlodipine (Amlodipine Besilate); Telmisartan,269,True,https://greenbook.nafdac.gov.ng/ingredient/products/269
Tenecteplase,tenecteplase,Tenecteplase,1331,False,https://greenbook.nafdac.gov.ng/ingredient/products/1331
Teneligliptin,teneligliptin,Teneligliptin (Teneligliptin Hydrobromide Hydrate),1606,False,https://greenbook.nafdac.gov.ng/ingredient/products/1606
Tenofovir Alafenamide,tenofovir alafenamide,Dolutegravir (Dolutegravir Sodium); Emtricitabine; Tenofovir Alafenamide Fumarate,1618,True,https://greenbook.nafdac.gov.ng/ingredient/products/1618
Tenofovir Disoproxil,tenofovir disoproxil,Dolutegravir (Dolutegravir Sodium); Lamivudine; Tenofovir Disoproxil Fumarate,1353,True,https://greenbook.nafdac.gov.ng/ingredient/products/1353
Tenoxicam,tenoxicam,Tenoxicam,92,False,https://greenbook.nafdac.gov.ng/ingredient/products/92
Terbinafine,terbinafine,Terbinafine,526,False,https://greenbook.nafdac.gov.ng/ingredient/products/526
Terbutaline,terbutaline,Bromhexine (Bromhexine Hydrochloride); Guaifenesin; Terbutaline; Menthol,405,True,https://greenbook.nafdac.gov.ng/ingredient/products/405
TERBUTALINE SULPHATE,terbutaline sulphate,"TERBUTALINE SULPHATE, BROMHEXINE HYDROCHLORIDE, GUAFENESIN, MENTHOL",2316,True,https://greenbook.nafdac.gov.ng/ingredient/products/2316
Terebinth Oil,terebinth oil,Terebinth Oil; Ammonium Soln Forte; Camphor oil; Camphor Synth; Capsicum,1386,True,https://greenbook.nafdac.gov.ng/ingredient/products/1386
Teriparatide,teriparatide,Teriparatide,1424,False,https://greenbook.nafdac.gov.ng/ingredient/products/1424
Terlipressin,terlipressin,Terlipressin acetate,1220,False,https://greenbook.nafdac.gov.ng/ingredient/products/1220
Terminalia,terminalia,Glycrrhiza; Terminalia; Zingiber; Curcuma; Mentha,1084,True,https://greenbook.nafdac.gov.ng/ingredient/products/1084
Terpeneless Dill Seed Oil,terpeneless dill seed oil,Terpeneless Dill Seed Oil; Sodium Bicarbonate; Ginger Tincture,2058,True,https://greenbook.nafdac.gov.ng/ingredient/products/2058
Test Kit,test kit,Test Kit,2114,False,https://greenbook.nafdac.gov.ng/ingredient/products/2114
Test Strips,test strips,Test Strips,2127,False,https://greenbook.nafdac.gov.ng/ingredient/products/2127
Testosterone,testosterone,Testosterone,654,False,https://greenbook.nafdac.gov.ng/ingredient/products/654
Tetanus,tetanus,"Diphtheria, Tetanus, Pertussis (acellular, component), Hepatitis B (rDNA), Poliomyelitis (inactivated) & Haemophilus influenzae type B conjugate vaccine (adsorbed)",920,True,https://greenbook.nafdac.gov.ng/ingredient/products/920
Tetanus antitoxin,tetanus antitoxin,Tetanus antitoxin,1481,False,https://greenbook.nafdac.gov.ng/ingredient/products/1481
Tetanus immunoglobulin,tetanus immunoglobulin,Tetanus immunoglobulin,943,False,https://greenbook.nafdac.gov.ng/ingredient/products/943
Tetanus Toxoid,tetanus toxoid,Diphtheria Toxoid; Tetanus Toxoid; Adsorbed on Aluminium Phosphate; Thiomersal,2282,True,https://greenbook.nafdac.gov.ng/ingredient/products/2282
Tetanus vaccine,tetanus vaccine,Tetanus vaccine,921,False,https://greenbook.nafdac.gov.ng/ingredient/products/921
Tetracaine,tetracaine,Tetracaine,798,False,https://greenbook.nafdac.gov.ng/ingredient/products/798
Tetracosactide,tetracosactide,Tetracosactide,1509,False,https://greenbook.nafdac.gov.ng/ingredient/products/1509
Tetracycline,tetracycline,Artesunate; Tetracycline,538,True,https://greenbook.nafdac.gov.ng/ingredient/products/538
Tetradium ruticarpum,tetradium ruticarpum,Rhizoma coptidis; Radix aucklandiae; Tetradium ruticarpum,1965,True,https://greenbook.nafdac.gov.ng/ingredient/products/1965
Tetrahydrozline,tetrahydrozline,Chlorpheniramine; Dexamethasone Sodium Phosphate; Tetrahydrozline,2027,True,https://greenbook.nafdac.gov.ng/ingredient/products/2027
Tetrahydrozoline,tetrahydrozoline,Tetrahydrozoline hydrochloride,1753,False,https://greenbook.nafdac.gov.ng/ingredient/products/1753
Tetraplura tetraptera,tetraplura tetraptera,Allium sativum; Xylopia aromatica; Tetraplura tetraptera; Ficu carica; Sterculia urens; Caramel; Nauclea latifolia,1877,True,https://greenbook.nafdac.gov.ng/ingredient/products/1877
Tetryzoline,tetryzoline,Antazoline Hydrochloride; Tetryzoline Hydrochloride,768,True,https://greenbook.nafdac.gov.ng/ingredient/products/768
Theophylline,theophylline,Chlorhydrate D' Ephedrine; Theophylline; Chlorpheniramine maleate,1709,True,https://greenbook.nafdac.gov.ng/ingredient/products/1709
Thiamine,thiamine,Ferrous Fumarate; Thiamine Hydrochloride; Riboflavin; Pyridoxine Hydrochloride; Nicotinamide; Calcium D-Pantothenate; Vitamin B12,1733,True,https://greenbook.nafdac.gov.ng/ingredient/products/1733
Thiamine Nitrate,thiamine nitrate,Ferrous Fumarate; Copper sulphate; Zinc sulphate Monohydrate; Manganese Sulphate; Calcium Carbonate; Magnesium Hydroxide; Thiamine Nitrate; Cyanocobalamin; Folic acid,1684,True,https://greenbook.nafdac.gov.ng/ingredient/products/1684
Thiamine Nitrate BP,thiamine nitrate bp,Ferrous Fumarate BP; L-Histidine Hydrochloride; H20 BP; Glycine USP; Thiamine Nitrate BP; Riboflavin BP; Pyridoxine Hydrochloride BP; Folic Acid BP; Cyanocobalamin BP; Ascorbic Acid BP,1654,True,https://greenbook.nafdac.gov.ng/ingredient/products/1654
Thiamine.Pyridoxine,thiamine.pyridoxine,"Thiamine.Pyridoxine Hcl, Nicotinamide, Riboflavin, Vitamin C, Vitamin A, VitaminD3",2311,True,https://greenbook.nafdac.gov.ng/ingredient/products/2311
Thioctic acid,thioctic acid,Thioctic acid,1401,False,https://greenbook.nafdac.gov.ng/ingredient/products/1401
Thiomersal,thiomersal,Diphtheria Toxoid; Tetanus Toxoid; Adsorbed on Aluminium Phosphate; Thiomersal,2282,True,https://greenbook.nafdac.gov.ng/ingredient/products/2282
Thiopental,thiopental,Thiopental,128,False,https://greenbook.nafdac.gov.ng/ingredient/products/128
Thioridazine,thioridazine,Thioridazine,17,False,https://greenbook.nafdac.gov.ng/ingredient/products/17
thiosulfate,thiosulfate,Sodium thiosulfate,968,False,https://greenbook.nafdac.gov.ng/ingredient/products/968
Thyme,thyme,Thyme; Grindelia; Pimpinella; Primrose; Rose,1083,True,https://greenbook.nafdac.gov.ng/ingredient/products/1083
Thymol,thymol,Eucalyptol; Menthol; Methyl Salicylate; Thymol,1871,True,https://greenbook.nafdac.gov.ng/ingredient/products/1871
Tiamulin hydrogen,tiamulin hydrogen,Tiamulin hydrogen fumarate; Chlortetracycline; Bromhexine HCl; Dipyrone,1934,True,https://greenbook.nafdac.gov.ng/ingredient/products/1934
Ticagrelor,ticagrelor,Ticagrelor,1274,False,https://greenbook.nafdac.gov.ng/ingredient/products/1274
Ticarcillin,ticarcillin,Ticarcillin; Clavulanic acid,1170,True,https://greenbook.nafdac.gov.ng/ingredient/products/1170
Tigecycline,tigecycline,Tigecycline,472,False,https://greenbook.nafdac.gov.ng/ingredient/products/472
Timolol,timolol,Bimatoprost; Timolol (Timolol Maleate),1158,True,https://greenbook.nafdac.gov.ng/ingredient/products/1158
Tincture of Matricaria,tincture of matricaria,Tincture of Matricaria,2042,False,https://greenbook.nafdac.gov.ng/ingredient/products/2042
Tinidazole,tinidazole,Ciprofloxacin (Ciprofloxacin Hydrochloride); Tinidazole,462,True,https://greenbook.nafdac.gov.ng/ingredient/products/462
Tioconazole,tioconazole,Tioconazole,674,False,https://greenbook.nafdac.gov.ng/ingredient/products/674
Tioguanine,tioguanine,Tioguanine,1480,False,https://greenbook.nafdac.gov.ng/ingredient/products/1480
Titanium dioxide,titanium dioxide,Titanium dioxide,1508,False,https://greenbook.nafdac.gov.ng/ingredient/products/1508
Tizanidine,tizanidine,Tizanidine (Tizanidine Hydrochloride),110,False,https://greenbook.nafdac.gov.ng/ingredient/products/110
Tobramycin,tobramycin,Dexamethasone (Dexamethasone Sodium Phosphate); Tobramycin,766,True,https://greenbook.nafdac.gov.ng/ingredient/products/766
Tobramycin Sulphate,tobramycin sulphate,Tobramycin Sulphate; Fluorometholone,2099,True,https://greenbook.nafdac.gov.ng/ingredient/products/2099
Tocilizumab,tocilizumab,Tocilizumab,1493,False,https://greenbook.nafdac.gov.ng/ingredient/products/1493
Tocopherol,tocopherol,Methyl Salicylate; l-Menthol; dl-Camphor; Tocopherol Acetate,1650,True,https://greenbook.nafdac.gov.ng/ingredient/products/1650
Tocopheryl,tocopheryl,"L-Arginine Hydrochloride; L-Histidine Hydrochloride Monohydrate; L-Leucine; L-Lysine Hydrochloride, L-Isoleucine; L-Methionine; L-Phenylalanine; L-Threonine; L-Tryptophan; L-Valine; Tocopheryl Acetate; Vitamin A; Cholecalciferol; Thiamine Hydrochloride; Calcium Pantothenate; Pyridoxine Hydrochloride'; Cyanocobalamin; Ascorbic Acid; Folic Acid; Riboflavin; Nicotinamide",1834,True,https://greenbook.nafdac.gov.ng/ingredient/products/1834
Tocotrienols complex,tocotrienols complex,Tocopherol; Tocotrienols complex,1387,True,https://greenbook.nafdac.gov.ng/ingredient/products/1387
Tofacitinib,tofacitinib,Tofacitinib,1215,False,https://greenbook.nafdac.gov.ng/ingredient/products/1215
Tolnaftate,tolnaftate,Beclometasone; Tolnaftate; Gentamicin,1193,True,https://greenbook.nafdac.gov.ng/ingredient/products/1193
Tolterodine,tolterodine,Tolterodine Tartrate,707,False,https://greenbook.nafdac.gov.ng/ingredient/products/707
Tolu,tolu,Diphenhydramine HCl; Sodium citrate; Menthol; Tolu,1058,True,https://greenbook.nafdac.gov.ng/ingredient/products/1058
Tolu Balsam,tolu balsam,Menthol; Solvent Ether; Cajuput Oil; Clove Oil; Tolu Balsam,1417,True,https://greenbook.nafdac.gov.ng/ingredient/products/1417
Tolu Solution,tolu solution,Tolu Solution; Capsicum Tincture; Creosote; Anise Oil; Liquorice,2043,True,https://greenbook.nafdac.gov.ng/ingredient/products/2043
Toothbrush,toothbrush,Toothbrush,2107,False,https://greenbook.nafdac.gov.ng/ingredient/products/2107
Topiramate,topiramate,Topiramate,43,False,https://greenbook.nafdac.gov.ng/ingredient/products/43
Torsemide,torsemide,Torsemide,232,False,https://greenbook.nafdac.gov.ng/ingredient/products/232
Tracheostomy Tube,tracheostomy tube,Tracheostomy Tube,2150,False,https://greenbook.nafdac.gov.ng/ingredient/products/2150
Trafermin,trafermin,Trafermin,2242,False,https://greenbook.nafdac.gov.ng/ingredient/products/2242
Tramadol,tramadol,Tramadol Hydrochloride,56,False,https://greenbook.nafdac.gov.ng/ingredient/products/56
Tranexamic Acid,tranexamic acid,Tranexamic Acid,339,False,https://greenbook.nafdac.gov.ng/ingredient/products/339
Trastuzumab,trastuzumab,Pertuzumab; Trastuzumab,1772,True,https://greenbook.nafdac.gov.ng/ingredient/products/1772
Trastuzumab emtansine,trastuzumab emtansine,Trastuzumab emtansine,1329,False,https://greenbook.nafdac.gov.ng/ingredient/products/1329
Trastuzumab hyaluronidase,trastuzumab hyaluronidase,Trastuzumab hyaluronidase (SC formulation),1328,False,https://greenbook.nafdac.gov.ng/ingredient/products/1328
Travoprost,travoprost,Travoprost,793,False,https://greenbook.nafdac.gov.ng/ingredient/products/793
Tretinoin,tretinoin,Tretinoin,889,False,https://greenbook.nafdac.gov.ng/ingredient/products/889
Triamcinolone,triamcinolone,Triamcinolone,646,False,https://greenbook.nafdac.gov.ng/ingredient/products/646
Triamcinolone Acetonide,triamcinolone acetonide,Triamcinolone Acetonide,2289,False,https://greenbook.nafdac.gov.ng/ingredient/products/2289
Trichlorophenol,trichlorophenol,Trichlorophenol,914,False,https://greenbook.nafdac.gov.ng/ingredient/products/914
Tricholine,tricholine,Sorbitol; Tricholine,1185,True,https://greenbook.nafdac.gov.ng/ingredient/products/1185
Triclabendazole,triclabendazole,Triclabendazole,580,False,https://greenbook.nafdac.gov.ng/ingredient/products/580
Trifluoperazine,trifluoperazine,Trifluoperazine (Trifluoperazine Hydrochloride),1257,False,https://greenbook.nafdac.gov.ng/ingredient/products/1257
Trihexyphenidyl,trihexyphenidyl,Trihexyphenidyl Hydrochloride (Benzhexol Hydrochloride),30,False,https://greenbook.nafdac.gov.ng/ingredient/products/30
Trimetazidine,trimetazidine,Trimetazidine,295,False,https://greenbook.nafdac.gov.ng/ingredient/products/295
Trimethoprim,trimethoprim,Bromhexine (Bromhexine Hydrochloride); Sulfamethoxazole; Trimethoprim,402,True,https://greenbook.nafdac.gov.ng/ingredient/products/402
TRIPOLIDINE,tripolidine,"TRIPOLIDINE HYDROCHLORIDE, PSEUDOEPHEDRINE HYDROCHLORIDE",2363,True,https://greenbook.nafdac.gov.ng/ingredient/products/2363
Triprolidine,triprolidine,Paracetamol; Pseudoephedrine Hydrochloride; Triprolidine,1036,True,https://greenbook.nafdac.gov.ng/ingredient/products/1036
Trisodium,trisodium,Diphenhydramine Hydrochloride; Ammonium Chloride; Trisodium Citrate; Citric Acid; Menthol,1744,True,https://greenbook.nafdac.gov.ng/ingredient/products/1744
Tropicamide,tropicamide,Tropicamide,783,False,https://greenbook.nafdac.gov.ng/ingredient/products/783
Trypan blue,trypan blue,Trypan blue,973,False,https://greenbook.nafdac.gov.ng/ingredient/products/973
Trypsin,trypsin,Trypsin; Bromelain,126,True,https://greenbook.nafdac.gov.ng/ingredient/products/126
Tuberculin purified protein derivative,tuberculin purified protein derivative,Tuberculin purified protein derivative,511,False,https://greenbook.nafdac.gov.ng/ingredient/products/511
Turmeric ext.,turmeric ext.,Glucosamine; Chondroitin; Methylsulfonylmethane; Vit. A; Boron amino acid chelate; Grapeseed ext.; Boswellia ext.; Turmeric ext.,1130,True,https://greenbook.nafdac.gov.ng/ingredient/products/1130
Turpentine oil,turpentine oil,Ammonium bicarb.; Ammonium chloride; Ammonium soln; Oleic acid; Turpentine oil,1138,True,https://greenbook.nafdac.gov.ng/ingredient/products/1138
Tylosin,tylosin,Tylosin tartrate; Sulfadimidine,2040,True,https://greenbook.nafdac.gov.ng/ingredient/products/2040
Typhoid polysaccharide vaccine,typhoid polysaccharide vaccine,Typhoid polysaccharide vaccine,1002,False,https://greenbook.nafdac.gov.ng/ingredient/products/1002
Typhoid vaccine,typhoid vaccine,Typhoid vaccine (live attenuated),939,False,https://greenbook.nafdac.gov.ng/ingredient/products/939
Typhoid Vi Conjugate Vaccine,typhoid vi conjugate vaccine,Typhoid Vi Conjugate Vaccine,1863,False,https://greenbook.nafdac.gov.ng/ingredient/products/1863
Typhoid Vi Polysaccharide Vaccine,typhoid vi polysaccharide vaccine,Typhoid Vi Polysaccharide Vaccine,1780,False,https://greenbook.nafdac.gov.ng/ingredient/products/1780
Ulinastatin,ulinastatin,Ulinastatin,2085,False,https://greenbook.nafdac.gov.ng/ingredient/products/2085
Ultrasound Gel,ultrasound gel,Ultrasound Gel,1990,False,https://greenbook.nafdac.gov.ng/ingredient/products/1990
Umbilical Cord Clamp,umbilical cord clamp,Umbilical Cord Clamp,2123,False,https://greenbook.nafdac.gov.ng/ingredient/products/2123
Urea,urea,Allantoin; Dimethicone; Urea,1638,True,https://greenbook.nafdac.gov.ng/ingredient/products/1638
Uridine,uridine,Cytidine; Uridine,1520,True,https://greenbook.nafdac.gov.ng/ingredient/products/1520
Urinalysis Reagent Strips,urinalysis reagent strips,Urinalysis Reagent Strips,2017,False,https://greenbook.nafdac.gov.ng/ingredient/products/2017
Urine Bags,urine bags,Urine Bags,2009,False,https://greenbook.nafdac.gov.ng/ingredient/products/2009
Urofollitropin,urofollitropin,Urofollitropin,661,False,https://greenbook.nafdac.gov.ng/ingredient/products/661
Ursodeoxycholic acid,ursodeoxycholic acid,Ursodeoxycholic acid,221,False,https://greenbook.nafdac.gov.ng/ingredient/products/221
Vaccine,vaccine,"Live canine distemper virus; Live canine adenovirus (hepatitis virus); Live canine parainfluenza virus; Live canine parvovirus; Inactivated leptospira, Vaccine",2238,True,https://greenbook.nafdac.gov.ng/ingredient/products/2238
Vaginal Gel,vaginal gel,Vaginal Gel,2180,False,https://greenbook.nafdac.gov.ng/ingredient/products/2180
Valacyclovir,valacyclovir,Valacyclovir (Valacyclovir Hydrochloride),583,False,https://greenbook.nafdac.gov.ng/ingredient/products/583
Valethamate,valethamate,Valethamate,190,False,https://greenbook.nafdac.gov.ng/ingredient/products/190
Valproate,valproate,Sodium Valproate,1530,False,https://greenbook.nafdac.gov.ng/ingredient/products/1530
Valproic Acid,valproic acid,Sodium Valproate; Valproic Acid,1596,True,https://greenbook.nafdac.gov.ng/ingredient/products/1596
Valsartan,valsartan,Amlodipine (Amlodipine Besilate); Valsartan,279,True,https://greenbook.nafdac.gov.ng/ingredient/products/279
Vancomycin,vancomycin,Vancomycin (Vancomycin Hydrochloride),496,False,https://greenbook.nafdac.gov.ng/ingredient/products/496
Varicella vaccine,varicella vaccine,"Measles, Mumps, and Rubella (MMR); Varicella vaccine",929,True,https://greenbook.nafdac.gov.ng/ingredient/products/929
Varicella-zoster vaccine,varicella-zoster vaccine,"Varicella-zoster vaccine, Live attenuated",940,True,https://greenbook.nafdac.gov.ng/ingredient/products/940
Vasopressin,vasopressin,Vasopressin,662,False,https://greenbook.nafdac.gov.ng/ingredient/products/662
Vecuronium,vecuronium,Vecuronium,144,False,https://greenbook.nafdac.gov.ng/ingredient/products/144
Velpatasvir,velpatasvir,Sofosbuvir; Velpatasvir,1351,True,https://greenbook.nafdac.gov.ng/ingredient/products/1351
Verapamil,verapamil,Verapamil,285,False,https://greenbook.nafdac.gov.ng/ingredient/products/285
Vidagliptin,vidagliptin,Vidagliptin,1879,False,https://greenbook.nafdac.gov.ng/ingredient/products/1879
Vilanterol,vilanterol,Fluticasone Furoate; Vilanterol,392,True,https://greenbook.nafdac.gov.ng/ingredient/products/392
Vildagliptin,vildagliptin,Metformin Hydrochloride; Vildagliptin,635,True,https://greenbook.nafdac.gov.ng/ingredient/products/635
Vinblastine,vinblastine,Vinblastine,722,False,https://greenbook.nafdac.gov.ng/ingredient/products/722
Vincristine,vincristine,Vincristine,723,False,https://greenbook.nafdac.gov.ng/ingredient/products/723
